ChangeID,Summary,Priority,StatusReason,Impact,ChangePlanning,Submitter,Coordinator,SubmitDateTime,SchStartDateTime,SchEndDateTime,ActualStartDateTime,ActualEndDateTime,CompletedDateTime,ClosedDateTime,CompletedYear,CompletedMonth,ChangeSuccess,ProdCat2,ProdCat3,OpCat1,OpCat2,Customer,CustomerOpco,CustomerGroup,CustomerDept,ApprovalDateTime,SchForAppDateTime,ImpInProgDateTime,LastModifiedDate,CompletedYearQtr,ClosedMonth,ClosedYearQtr
CRQ000000378111,"AL, Mobile, Cabinet, ONT Firmware Upgrades",Low,Successful,Minor,Planned,NNU,TT,12:22:07 PM,2:00:00 PM,5:00:00 PM,2:08:00 PM,2:30:00 PM,10:46:09 AM,10:46:16 AM,2024,2024-03,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,NN,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,11:34:35 AM,11:53:55 AM,1:40:04 PM,10:46:16 AM,2024-Q1,2024-03,2024-Q1
CRQ000000378205,"AL, Anniston, Oxford, Cabinet, ONT Firmware Upgrades",Low,Successful,Minor,Planned,NNU,TT,9:19:31 AM,9:00:00 AM,12:00:00 PM,9:19:00 AM,10:06:00 AM,11:34:06 AM,11:34:13 AM,2024,2024-03,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,NN,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,7:42:27 AM,10:33:53 AM,8:40:39 AM,11:34:13 AM,2024-Q1,2024-03,2024-Q1
CRQ000000378419,"GA, ATL ICON Ring, removed Norcross 1 and install it by Norcross 2",Medium,Successful,Moderate,Planned,RPY,TT,1:51:58 PM,9:30:00 AM,5:00:00 PM,9:47:00 AM,1:47:00 PM,4:58:53 PM,4:59:22 PM,2024,2024-05,Successful,Transport Device,Optical Transport Equipment,Remove/Retire,Transport,RY,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,9:31:34 AM,4:15:15 PM,9:14:11 AM,4:59:22 PM,2024-Q2,2024-05,2024-Q2
CRQ000000378421,"AL, Mobile DCC, UPS PM's.",Low,Successful,Minor,Planned,TRC,TT,1:54:15 PM,11:00:00 AM,5:00:00 PM,11:00:00 AM,5:00:00 PM,9:43:55 AM,9:44:03 AM,2024,2024-03,Successful,Facilities Component,Uninterruptable Power Supply (UPS),Upgrade/Modify,Transport,TC,SCS,INFRASTRUCTURE SERVICES,FO SW-PROJECTS,4:54:35 PM,2:13:29 PM,10:40:39 AM,11:25:25 AM,2024-Q1,2024-03,2024-Q1
CRQ000000378425,"GA, Jackson Transport, Various Sites, NOKIA SAR Software Upgrades",Low,Successful,Minor,Planned,MPH,TT,4:40:10 PM,9:00:00 AM,11:59:00 PM,9:07:00 AM,12:48:00 PM,2:00:57 PM,2:01:10 PM,2024,2024-03,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,JMP,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,9:12:17 AM,10:22:53 AM,8:41:11 AM,2:01:10 PM,2024-Q1,2024-03,2024-Q1
CRQ000000378426,"GA, Atlanta, 270 Peachtree, Removing lateral fiber from splice case",Low,Successful,Minor,Planned,SDG,TT,7:34:07 PM,10:00:00 PM,6:00:00 AM,11:53:00 PM,2:53:00 AM,10:29:00 AM,10:29:07 AM,2024,2024-03,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Remove/Retire,Transport,SDG,APC,,STI,9:17:44 AM,2:47:55 PM,9:40:14 PM,10:29:07 AM,2024-Q1,2024-03,2024-Q1
CRQ000000378503,"GA, Macon, South Macon Transport Building, Re-splice 2 fiber connections",Low,Successful,Minor,Planned,JLM,TT,8:58:09 AM,6:00:00 PM,11:59:00 PM,6:00:00 PM,6:45:00 PM,9:03:50 AM,9:03:58 AM,2024,2024-03,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Repair,Transport,JM,SCS,INFRASTRUCTURE SERVICES,FO GA LONG HAUL FIBER,12:59:05 PM,11:52:00 AM,5:40:08 PM,11:06:11 AM,2024-Q1,2024-03,2024-Q1
CRQ000000378514,"AL, Southern Division Complex Montgomery, UPS PM's.",Low,Successful,Minor,Planned,TRC,TT,1:47:33 PM,11:00:00 AM,5:00:00 PM,11:00:00 AM,5:00:00 PM,10:42:40 AM,10:42:56 AM,2024,2024-03,Successful,Facilities Component,Uninterruptable Power Supply (UPS),Upgrade/Modify,Transport,TC,SCS,INFRASTRUCTURE SERVICES,FO SW-PROJECTS,4:54:08 PM,2:12:08 PM,10:42:14 AM,11:25:25 AM,2024-Q1,2024-03,2024-Q1
CRQ000000378625,"GA, Atlanta, Buckhead, Migrate leased circuit to new AT&T ASEoD service.",Low,Successful,Minor,Planned,JHW,TT,4:53:33 PM,10:00:00 AM,1:00:00 PM,10:00:00 AM,10:18:00 AM,10:59:39 AM,10:59:50 AM,2024,2024-03,Successful,Transport Device,Other Transport Device,Upgrade/Modify,Transport,JHW,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,2:45:18 PM,2:33:17 PM,9:40:39 AM,10:59:50 AM,2024-Q1,2024-03,2024-Q1
CRQ000000378627,"AL, Gadsden, Various Sites, NOKIA SAR Software Upgrades",Low,Successful,Minor,Planned,MPH,TT,5:20:41 PM,9:00:00 AM,9:00:00 PM,9:13:00 AM,6:38:00 PM,9:54:03 AM,9:54:25 AM,2024,2024-04,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,JMP,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,11:29:13 AM,4:55:25 PM,8:42:17 AM,9:54:25 AM,2024-Q2,2024-04,2024-Q2
CRQ000000378817,"AL, Dadeville, Various Sites, NOKIA SAR Software Upgrades",Low,Successful,Minor,Planned,MPH,TT,4:00:52 PM,10:00:00 AM,11:59:00 PM,10:00:00 AM,11:59:00 PM,10:24:30 AM,10:24:39 AM,2024,2024-03,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,JMP,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,9:11:55 AM,2:36:28 PM,9:41:18 AM,10:24:39 AM,2024-Q1,2024-03,2024-Q1
CRQ000000378924,Atlanta / Birmingham LTE Core Data Center: EPG/SSR Modifications,Medium,Successful,Moderate,Unplanned,GEB,TT,4:21:45 PM,1:00:00 AM,4:00:00 AM,1:37:00 AM,3:23:00 AM,9:46:13 AM,9:46:27 AM,2024,2024-03,Successful,Transport Device,Other Transport Device,Upgrade/Modify,Transport,GEB,SCS,OPERATIONS,CORE NETWORK ENGINEERING,5:21:03 PM,4:04:14 PM,12:41:06 AM,9:46:26 AM,2024-Q1,2024-03,2024-Q1
CRQ000000379022,"AL, Greensboro EBTS, rectifier plant replacement",Low,Successful,Minor,Planned,RBK,TT,9:38:40 PM,9:00:00 AM,3:00:00 PM,9:00:00 AM,3:00:00 PM,10:24:44 AM,10:24:56 AM,2024,2024-03,Successful,Facilities Component,DC Backup System,Remove/Retire,Transport,RBK,COM,PRODUCT DEVELOPMENT & SUPPORT,NW RAN OPS,4:03:02 PM,2:50:36 PM,8:41:12 AM,10:24:56 AM,2024-Q1,2024-03,2024-Q1
CRQ000000379313,"AL, Holt Dam, Various Sites, NOKIA SAR Software Upgrades",Low,Successful,Minor,Planned,MPH,TT,10:41:46 AM,9:00:00 AM,11:59:00 PM,9:00:00 AM,2:45:00 PM,2:58:31 PM,2:59:49 PM,2024,2024-03,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,JMP,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,11:17:31 AM,4:22:53 PM,8:41:06 AM,2:59:49 PM,2024-Q1,2024-03,2024-Q1
CRQ000000379417,"AL, Montgomery, Smiley Court EBTS, rectifier plant replacement.",Low,Successful,Minor,Planned,RBK,TT,9:12:02 PM,10:00:00 AM,3:00:00 PM,10:00:00 AM,3:00:00 PM,11:24:26 AM,11:24:34 AM,2024,2024-03,Successful,Facilities Component,DC Backup System,Remove/Retire,Transport,RBK,COM,PRODUCT DEVELOPMENT & SUPPORT,NW RAN OPS,2:36:32 PM,9:20:24 AM,9:40:40 AM,11:24:33 AM,2024-Q1,2024-03,2024-Q1
CRQ000000379819,"GA, Savannah ICON Ring, SWAP SFP ports at BLVD & River St ICON (BACKUP DATE)",Low,Successful,Minor,Planned,RPY,TT,4:47:10 PM,12:00:00 PM,5:00:00 PM,12:12:00 PM,3:26:00 PM,3:40:11 PM,3:41:05 PM,2024,2024-04,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,RY,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,11:33:18 AM,5:04:20 PM,11:40:49 AM,3:41:04 PM,2024-Q2,2024-04,2024-Q2
CRQ000000379912,"GA, ATL ICON Ring, installing Atlantic Drive SEL ICON",Low,Successful,Minor,Planned,RPY,TT,12:44:18 PM,9:00:00 AM,2:00:00 PM,9:15:00 AM,3:09:00 PM,9:27:21 AM,9:27:33 AM,2024,2024-04,Successful,Transport Device,Optical Transport Equipment,Install,Transport,RY,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,11:19:55 AM,3:00:08 PM,8:41:07 AM,9:27:33 AM,2024-Q2,2024-04,2024-Q2
CRQ000000379913,"GA, ATL ICON Ring, installing Atlantic Drive SEL ICON (BACKUP DATE)",Low,Successful,Minor,Planned,RPY,TT,12:44:34 PM,9:00:00 AM,2:00:00 PM,10:03:00 AM,1:29:00 PM,2:08:24 PM,2:08:50 PM,2024,2024-04,Successful,Transport Device,Optical Transport Equipment,Install,Transport,RY,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,11:20:36 AM,3:01:19 PM,8:43:16 AM,2:08:49 PM,2024-Q2,2024-04,2024-Q2
CRQ000000380032,"MS, Lyman EBTS, rectifier plant replacement",Low,Successful,Minor,Planned,RBK,TT,4:22:07 PM,10:00:00 AM,3:00:00 PM,10:00:00 AM,3:00:00 PM,10:45:17 AM,10:45:26 AM,2024,2024-03,Successful,Facilities Component,DC Backup System,Remove/Retire,Transport,RBK,COM,PRODUCT DEVELOPMENT & SUPPORT,NW RAN OPS,11:13:44 AM,4:16:19 PM,9:41:18 AM,10:45:26 AM,2024-Q1,2024-03,2024-Q1
CRQ000000380036,"AL, BIRMINGHAM, APC CORP, INSTALLING NEW DC POWER CONNECTION",Low,Successful,Minor,Planned,SDG,TT,5:03:24 PM,9:00:00 AM,6:00:00 AM,1:27:00 AM,3:37:00 AM,11:04:37 AM,11:04:45 AM,2024,2024-03,Successful,Facilities Component,DC Backup System,Upgrade/Modify,Transport,SDG,APC,,STI,11:18:43 AM,4:29:05 PM,8:40:32 AM,11:04:44 AM,2024-Q1,2024-03,2024-Q1
CRQ000000380131,"MS, Waveland EBTS, rectifier plant replacement",Low,Successful,Minor,Planned,RBK,TT,4:16:30 PM,10:00:00 AM,3:00:00 PM,10:00:00 AM,3:00:00 PM,11:23:41 AM,11:23:50 AM,2024,2024-03,Successful,Facilities Component,DC Backup System,Remove/Retire,Transport,RBK,COM,PRODUCT DEVELOPMENT & SUPPORT,NW RAN OPS,11:13:02 AM,4:15:01 PM,9:40:39 AM,11:23:50 AM,2024-Q1,2024-03,2024-Q1
CRQ000000380133,"GA, Hoschton Substation, Line cut and move",Low,Successful,Minor,Planned,MAR,TT,9:32:58 PM,7:00:00 AM,7:00:00 PM,7:00:00 AM,7:00:00 PM,9:47:19 AM,9:47:33 AM,2024,2024-04,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Upgrade/Modify,Transport,MAB,SCS,INFRASTRUCTURE SERVICES,FO GA LONG HAUL FIBER,11:23:25 AM,4:42:19 PM,6:40:29 AM,11:06:11 AM,2024-Q2,2024-04,2024-Q2
CRQ000000380313,"GA, Atlanta, 241 RALPH MCGILL LINC LTE, Migrate GPC Static APNS from ATL to BHM Core.",Medium,Successful,Moderate,Planned,RAS,TT,9:09:43 AM,2:00:00 PM,4:00:00 PM,4:02:00 PM,6:00:00 PM,11:09:59 AM,11:11:32 AM,2024,2024-03,Successful,Transport Device,Other Transport Device,Upgrade/Modify,Transport,RAS,COM,,CORE NETWORK ENGINEERING,11:29:02 AM,4:36:08 PM,1:41:03 PM,11:11:32 AM,2024-Q1,2024-03,2024-Q1
CRQ000000380314,"AL, Birmingham, APC CORP HQ LINC LTE, Migrate all APC Static devices from ATL to BHM.",Medium,Successful,Moderate,Planned,RAS,TT,9:18:00 AM,2:00:00 PM,4:00:00 PM,4:04:00 PM,6:00:00 PM,11:10:33 AM,11:11:17 AM,2024,2024-03,Successful,Transport Device,Other Transport Device,Upgrade/Modify,Transport,RAS,COM,,CORE NETWORK ENGINEERING,11:27:27 AM,4:34:10 PM,1:41:03 PM,11:11:16 AM,2024-Q1,2024-03,2024-Q1
CRQ000000380328,"GA, Atlanta/Douglas Hills, Migrate EMS Circuit to ADM",Low,Successful,Minor,Planned,ADL,TT,2:09:12 PM,10:00:00 AM,5:00:00 PM,10:00:00 AM,5:00:00 PM,11:27:56 AM,11:28:04 AM,2024,2024-03,Successful,Transport Device,Optical Transport Equipment,Install,Transport,ADL,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,11:14:52 AM,4:18:56 PM,9:41:19 AM,11:28:04 AM,2024-Q1,2024-03,2024-Q1
CRQ000000380605,"GA, ATLANTA, PDK AIRPORT COMM ROOM, REPLACEMENT OF 9170 UPS",Low,Successful,Minor,Planned,MVW,TT,9:15:54 AM,6:00:00 AM,5:00:00 PM,6:28:00 AM,1:39:00 PM,1:46:56 PM,1:47:41 PM,2024,2024-03,Successful,Facilities Component,Uninterruptable Power Supply (UPS),Install,Transport,MVW,SCS,INFRASTRUCTURE SERVICES,TECH INFRASTRUCTURE ENGRG,11:22:02 AM,10:02:11 AM,5:40:33 AM,5:01:15 PM,2024-Q1,2024-03,2024-Q1
CRQ000000380615,"GA, Macon and Atlanta GPC HQ, Ciena 6500 ADM and T-Series Re-configuration",Low,Successful,Minor,Planned,GPB,TT,11:43:13 AM,6:00:00 PM,12:00:00 AM,6:01:00 PM,12:00:00 AM,9:22:26 AM,9:29:37 AM,2024,2024-03,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,GPB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,9:09:04 AM,9:48:16 AM,5:40:04 PM,9:29:37 AM,2024-Q1,2024-03,2024-Q1
CRQ000000380625,"AL and GA, Various Ciena 6500 Circuit Cuts Ring 3S",Medium,Successful,Moderate,Planned,GPB,TT,3:54:42 PM,6:00:00 PM,12:00:00 AM,5:43:00 PM,10:00:00 PM,7:01:15 PM,7:04:14 PM,2024,2024-04,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,GPB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,2:00:54 PM,10:12:04 AM,5:40:08 PM,7:04:12 PM,2024-Q2,2024-04,2024-Q2
CRQ000000380628,"GA, Smyrna, Plant McDonough 230kv Substation, Re-terminate FDP",Low,Successful,Minor,Planned,JLM,TT,4:25:15 PM,8:00:00 AM,6:00:00 PM,8:00:00 AM,11:45:00 AM,11:02:05 AM,11:02:14 AM,2024,2024-03,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Install,Transport,JM,SCS,INFRASTRUCTURE SERVICES,FO GA LONG HAUL FIBER,10:05:06 AM,9:51:45 AM,7:40:31 AM,11:06:11 AM,2024-Q1,2024-03,2024-Q1
CRQ000000381023,"AL, Abbeville, Eclectic, Tallassee, Dadeville, Cabinet OLT Firmware Upgrade",Low,Successful,Minor,Planned,NNU,TT,2:59:58 PM,9:00:00 AM,4:00:00 PM,9:07:00 AM,11:59:00 AM,3:04:33 PM,3:04:48 PM,2024,2024-04,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,NN,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,10:21:24 AM,11:19:41 AM,8:42:17 AM,3:04:47 PM,2024-Q2,2024-04,2024-Q2
CRQ000000381726,"AL, Demopolis EBTS, rectifier plant replacement",Low,Successful,Minor,Planned,RBK,TT,4:38:54 PM,10:00:00 AM,3:00:00 PM,10:00:00 AM,3:00:00 PM,11:05:49 AM,11:05:56 AM,2024,2024-03,Successful,Facilities Component,DC Backup System,Remove/Retire,Transport,RBK,COM,PRODUCT DEVELOPMENT & SUPPORT,NW RAN OPS,6:41:53 PM,3:26:24 PM,9:40:35 AM,11:05:56 AM,2024-Q1,2024-03,2024-Q1
CRQ000000381729,"AL, Birmingham area, 11 Linc RAN Sites software upgrade to 23.Q4",Medium,Successful,Moderate,Planned,MJR,TT,5:46:57 PM,11:00:00 PM,2:00:00 AM,11:00:00 PM,2:00:00 AM,9:24:46 AM,9:30:11 AM,2024,2024-03,Successful,Transport Device,Remote Terminal Unit (RTU),Upgrade/Modify,Transport,MJR,COM,PRODUCT DEVELOPMENT & SUPPORT,MSO-EPC OPERATIONS,8:16:49 AM,3:25:07 PM,10:40:07 PM,9:30:11 AM,2024-Q1,2024-03,2024-Q1
CRQ000000381730,"AL, Andalusia, Babbie EBTS, rectifier plant replacement",Low,Successful,Minor,Planned,RBK,TT,6:31:35 PM,11:00:00 AM,4:00:00 PM,11:00:00 AM,4:00:00 PM,9:46:31 AM,9:46:44 AM,2024,2024-04,Successful,Facilities Component,DC Backup System,Remove/Retire,Transport,RBK,COM,PRODUCT DEVELOPMENT & SUPPORT,NW RAN OPS,6:48:53 PM,3:29:28 PM,10:41:16 AM,9:46:41 AM,2024-Q2,2024-04,2024-Q2
CRQ000000381731,"AL, Andalusia, Heath EBTS, rectifier plant replacement",Low,Successful,Minor,Planned,RBK,TT,6:41:58 PM,11:00:00 AM,4:00:00 PM,11:00:00 AM,4:00:00 PM,10:26:56 AM,10:27:04 AM,2024,2024-03,Successful,Facilities Component,DC Backup System,Remove/Retire,Transport,RBK,COM,PRODUCT DEVELOPMENT & SUPPORT,NW RAN OPS,6:46:53 PM,3:28:30 PM,10:41:14 AM,10:27:03 AM,2024-Q1,2024-03,2024-Q1
CRQ000000381926,"AL, Brantley EBTS, rectifier plant replacement",Low,Successful,Minor,Planned,RBK,TT,6:51:31 PM,11:00:00 AM,4:00:00 PM,11:00:00 AM,4:00:00 PM,11:12:54 AM,11:13:01 AM,2024,2024-03,Successful,Facilities Component,DC Backup System,Remove/Retire,Transport,RBK,COM,PRODUCT DEVELOPMENT & SUPPORT,NW RAN OPS,6:43:53 PM,3:27:29 PM,10:40:35 AM,11:13:01 AM,2024-Q1,2024-03,2024-Q1
CRQ000000381927,"AL, Roanoke, Cut East Roanoke SS SWAN ckt to Leaf Lake Hub.",Low,Successful,Minor,Planned,MPH,TT,7:02:46 PM,10:00:00 AM,1:00:00 PM,11:22:00 AM,4:00:00 PM,10:29:01 AM,10:29:14 AM,2024,2024-04,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,JMP,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,3:05:13 PM,3:04:33 PM,9:40:39 AM,10:29:13 AM,2024-Q2,2024-04,2024-Q2
CRQ000000382110,"AL, Trussville, installing new fiber Panel at Turf Club Cross Connect.",Low,Successful,Minor,Planned,DKG,TT,10:59:56 AM,8:00:00 AM,7:00:00 PM,8:00:00 AM,7:00:00 PM,11:12:17 AM,11:12:24 AM,2024,2024-03,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Install,Transport,DKG,SCS,INFRASTRUCTURE SERVICES,FO AL FIBER TO DISTRIBUTION,9:47:35 AM,3:23:45 PM,7:41:04 AM,11:00:39 AM,2024-Q1,2024-03,2024-Q1
CRQ000000382235,"AL, Birmingham, moving ariel fiber near UAB",Low,Successful,Minor,Planned,DWM,TT,7:44:39 PM,7:00:00 PM,6:00:00 AM,7:15:00 PM,6:00:00 AM,10:51:40 AM,10:51:53 AM,2024,2024-04,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Upgrade/Modify,Transport,DWM,SCS,INFRASTRUCTURE SERVICES,FO AL LONG HAUL FIBER,9:47:14 AM,3:00:43 PM,6:43:09 PM,11:13:48 AM,2024-Q2,2024-04,2024-Q2
CRQ000000382302,"AL, Dothan, Install ADM Cards/Turn Up 100G Links Between Dothan-Farley-Webb",Medium,Successful,Moderate,Planned,DRB,TT,9:02:22 AM,10:00:00 AM,6:00:00 PM,10:00:00 AM,6:00:00 PM,11:07:16 AM,11:07:50 AM,2024,2024-03,Successful,Transport Device,Optical Transport Equipment,Install,Transport,DRB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,9:51:31 AM,2:51:49 PM,9:40:34 AM,11:07:50 AM,2024-Q1,2024-03,2024-Q1
CRQ000000382312,"AL, Plant Farley, EBTS/Transport, DC Plant replace battery cell",Low,Successful,Minor,Planned,TRC,TT,12:35:27 PM,9:00:00 AM,5:30:00 PM,9:31:00 AM,5:46:00 PM,11:03:27 AM,11:03:35 AM,2024,2024-03,Successful,Facilities Component,DC Backup System,Repair,Transport,TC,SCS,INFRASTRUCTURE SERVICES,FO SW-PROJECTS,6:45:54 PM,2:46:56 PM,8:40:33 AM,11:25:25 AM,2024-Q1,2024-03,2024-Q1
CRQ000000382324,"GA, Plant Vogtle, Various sites, NOKIA SAR Software Upgrades",Medium,Successful,Moderate,Planned,MPH,TT,2:45:23 PM,9:00:00 AM,11:59:00 PM,9:08:00 AM,4:20:00 PM,4:40:33 PM,4:43:53 PM,2024,2024-04,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,JMP,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,1:59:56 PM,11:45:46 AM,8:40:34 AM,4:43:53 PM,2024-Q2,2024-04,2024-Q2
CRQ000000382335,"AL, Montgomery Jefferson St, NOKIA SAR Software Upgrades",Low,Successful,Minor,Planned,MPH,TT,4:58:00 PM,10:00:00 AM,1:00:00 PM,10:00:00 AM,10:38:00 AM,10:42:20 AM,10:42:28 AM,2024,2024-04,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,JMP,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,1:49:52 PM,11:31:35 AM,9:43:05 AM,10:42:27 AM,2024-Q2,2024-04,2024-Q2
CRQ000000382511,"GA, Douglas Hills/Rome, Reconfigure 100G MOTR Channels",Low,Successful,Minor,Planned,ADL,TT,12:37:50 PM,10:00:00 AM,4:00:00 PM,11:39:00 AM,12:19:00 PM,10:25:53 AM,10:26:02 AM,2024,2024-03,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,ADL,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,1:54:14 PM,12:26:31 PM,9:41:12 AM,10:26:02 AM,2024-Q1,2024-03,2024-Q1
CRQ000000382609,"AL, Montgomery, Cabinet OLT firmware upgrade",Low,Successful,Minor,Planned,NNU,TT,9:28:51 AM,9:00:00 AM,12:00:00 PM,9:03:00 AM,10:27:00 AM,12:56:29 PM,12:57:24 PM,2024,2024-04,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,NN,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,1:52:36 PM,11:34:11 AM,8:41:03 AM,12:57:23 PM,2024-Q2,2024-04,2024-Q2
CRQ000000382614,"MS, Hattiesburg Area, Fiber Relocation/New Bypass Due to Transmission Line Rework",Low,Successful,Minor,Planned,DRB,TT,10:43:27 AM,11:00:00 PM,8:00:00 AM,11:00:00 PM,12:58:00 AM,9:30:41 AM,9:30:51 AM,2024,2024-04,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Upgrade/Modify,Transport,DRB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,8:17:23 AM,5:29:08 PM,10:40:10 PM,9:30:51 AM,2024-Q2,2024-04,2024-Q2
CRQ000000382617,"AL, Fayette, Jasper Cabinet, OLT firmware upgrade",Low,Successful,Minor,Planned,NNU,TT,10:54:56 AM,6:00:00 PM,11:00:00 PM,6:00:00 PM,11:00:00 PM,10:03:55 AM,10:04:15 AM,2024,2024-04,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,NN,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,1:55:49 PM,1:54:16 PM,5:30:04 PM,10:04:15 AM,2024-Q2,2024-04,2024-Q2
CRQ000000382618,"AL, Mobile Cabinet, OLT Firmware Upgrade (BACKUP DATE)",Low,Successful,Minor,Planned,NNU,TT,11:06:39 AM,9:00:00 AM,1:00:00 PM,9:06:00 AM,11:53:00 AM,10:37:50 PM,10:38:17 PM,2024,2024-04,Successful,Transport Device,Other Transport Device,Upgrade/Modify,Transport,NN,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,4:44:19 PM,1:57:15 PM,8:42:28 AM,10:38:17 PM,2024-Q2,2024-04,2024-Q2
CRQ000000382815,"AL, Wilsonville, ASR903 LTE Aggregation Router Software Upgrade",Low,Successful,Minor,Planned,DRI,TT,4:28:32 PM,1:00:00 PM,2:00:00 PM,1:02:00 PM,2:15:00 PM,3:06:28 PM,3:06:49 PM,2024,2024-04,Successful,Transport Device,Other Transport Device,Upgrade/Modify,Transport,DR,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,2:41:53 PM,1:58:34 PM,12:41:02 PM,3:06:48 PM,2024-Q2,2024-04,2024-Q2
CRQ000000382912,"AL, Birmingham ICON Ring. BOC Gases ICON being moved within same shelter",Medium,Successful,Moderate,Unplanned,RPY,TT,12:31:12 PM,9:00:00 AM,7:00:00 PM,9:00:00 AM,5:40:00 PM,7:59:02 AM,8:06:00 AM,2024,2024-04,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,RY,SCS,INFRASTRUCTURE SERVICES,TELECOM EDGE SERVICES,10:48:25 AM,10:21:46 AM,8:41:04 AM,8:06:00 AM,2024-Q2,2024-04,2024-Q2
CRQ000000382923,"AL, MS, Various Sites, NOKIA SAR Software Upgrades",Low,Successful,Minor,Planned,MPH,TT,4:16:13 PM,9:00:00 AM,11:59:00 PM,9:08:00 AM,6:32:00 PM,6:53:19 PM,6:53:35 PM,2024,2024-04,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,JMP,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,4:38:51 PM,11:42:22 AM,8:40:34 AM,6:53:34 PM,2024-Q2,2024-04,2024-Q2
CRQ000000383014,"GA, Macon, Various sites, NOKIA SAR Software Upgrades (BACKUP DATE)",Low,Successful,Minor,Planned,MPH,TT,2:17:03 PM,9:00:00 AM,11:59:00 PM,9:00:00 AM,4:18:00 PM,9:32:12 AM,9:32:22 AM,2024,2024-04,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,JMP,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,4:40:51 PM,11:51:26 AM,8:43:16 AM,9:32:22 AM,2024-Q2,2024-04,2024-Q2
